Column1,model_name,instance_num,rank,likelihood,outcome,viability,sparcity,similarity,dllh,ollh,mask,cf_ev_str,fa_ev_str
448,RandomGeneratorWrapper_top50,1,27,0.000860909,0,0.922548809,0.362745098,0.56029984,0,-0.000496128,1111,07 > 22 > 11 > 27 > 11 > 30 > 06 > 00 > 19 > 25 > 36 > 15 > 23 > 23 > 10 > 33 > 31 > 00 > 02 > 11 > 31 > 17 > 00 > 04 > 17 > 33 > 08 > 10 > 08 > 22 > 31 > 12 > 06 > 22 > 13 > 34 > 22 > 10 > 15 > 17 > 03 > 04 > 32 > 27 > 28 > 29 > 24 > 05 > 13 > 03 > 35 > 20,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
449,RandomGeneratorWrapper_top50,1,26,0.00119367,0,0.923462133,0.362745098,0.561545925,0,-0.000828889,1111,26 > 08 > 12 > 03 > 23 > 20 > 13 > 27 > 10 > 07 > 08 > 15 > 37 > 14 > 12 > 04 > 03 > 14 > 27 > 16 > 24 > 31 > 15 > 11 > 13 > 30 > 01 > 23 > 06 > 30 > 26 > 37 > 02 > 33 > 14 > 33 > 20 > 19 > 07 > 14 > 11 > 11 > 33 > 13 > 27 > 28 > 22 > 16 > 15 > 07 > 12 > 19,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
450,RandomGeneratorWrapper_top50,1,25,0.002081414,0,0.924021501,0.352941176,0.572796958,0,-0.001716634,1111,03 > 01 > 14 > 13 > 33 > 32 > 35 > 01 > 01 > 00 > 29 > 23 > 30 > 07 > 35 > 09 > 13 > 08 > 17 > 24 > 16 > 18 > 17 > 25 > 07 > 32 > 17 > 04 > 00 > 36 > 11 > 25 > 30 > 37 > 01 > 16 > 17 > 21 > 15 > 33 > 20 > 32 > 28 > 26 > 33 > 01 > 02 > 33 > 16 > 26 > 07 > 20,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
451,RandomGeneratorWrapper_top50,1,24,0.001168386,0,0.924044186,0.362745098,0.562102693,0,-0.000803605,1111,31 > 03 > 36 > 00 > 00 > 18 > 10 > 13 > 07 > 08 > 22 > 37 > 37 > 37 > 19 > 10 > 15 > 33 > 18 > 11 > 09 > 19 > 25 > 06 > 36 > 21 > 37 > 30 > 13 > 28 > 37 > 34 > 29 > 14 > 03 > 12 > 19 > 09 > 27 > 36 > 02 > 31 > 35 > 20 > 14 > 09 > 12 > 35 > 13 > 19 > 20 > 21,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
452,RandomGeneratorWrapper_top50,1,23,0.013786973,0,0.924826504,0.362745098,0.575503598,0,-0.013422192,1111,20 > 17 > 08 > 06 > 07 > 21 > 13 > 14 > 30 > 31 > 04 > 15 > 29 > 33 > 10 > 32 > 37 > 21 > 30 > 29 > 17 > 11 > 11 > 36 > 29 > 22 > 21 > 33 > 01 > 05 > 29 > 00 > 17 > 24 > 35 > 31 > 37 > 13 > 16 > 14 > 10 > 15 > 33 > 04 > 35 > 09 > 14 > 06 > 34 > 28 > 18 > 21,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
453,RandomGeneratorWrapper_top50,1,22,0.001362229,0,0.925687426,0.362745098,0.563939776,0,-0.000997448,1111,04 > 33 > 26 > 33 > 09 > 18 > 16 > 31 > 04 > 25 > 20 > 25 > 02 > 14 > 21 > 17 > 24 > 31 > 07 > 30 > 08 > 00 > 18 > 05 > 23 > 25 > 13 > 15 > 10 > 14 > 37 > 29 > 16 > 02 > 05 > 14 > 06 > 11 > 10 > 34 > 03 > 16 > 16 > 17 > 36 > 03 > 24 > 02 > 33 > 12 > 00 > 19,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
454,RandomGeneratorWrapper_top50,1,21,0.002547784,0,0.925828538,0.37254902,0.555462522,0,-0.002183004,1111,08 > 01 > 30 > 14 > 34 > 03 > 08 > 20 > 16 > 28 > 27 > 01 > 29 > 18 > 22 > 04 > 11 > 26 > 09 > 17 > 30 > 27 > 20 > 17 > 11 > 27 > 12 > 24 > 35 > 15 > 15 > 11 > 13 > 06 > 24 > 19 > 02 > 33 > 01 > 22 > 16 > 05 > 17 > 28 > 12 > 25 > 20 > 23 > 07 > 04 > 04 > 19,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
455,RandomGeneratorWrapper_top50,1,20,0.000634968,0,0.925956817,0.362745098,0.563481907,0,-0.000270188,1111,11 > 32 > 03 > 11 > 03 > 35 > 08 > 02 > 07 > 21 > 28 > 32 > 03 > 31 > 11 > 04 > 15 > 32 > 11 > 15 > 05 > 14 > 00 > 06 > 15 > 32 > 22 > 28 > 16 > 00 > 23 > 24 > 06 > 10 > 10 > 15 > 33 > 25 > 14 > 05 > 37 > 21 > 29 > 05 > 19 > 17 > 32 > 06 > 37 > 21 > 00 > 22,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
456,RandomGeneratorWrapper_top50,1,19,0.001474542,0,0.926406069,0.362745098,0.564770733,0,-0.001109762,1111,08 > 04 > 22 > 08 > 16 > 07 > 19 > 19 > 17 > 20 > 07 > 19 > 07 > 35 > 23 > 06 > 13 > 23 > 08 > 09 > 07 > 27 > 04 > 26 > 14 > 07 > 10 > 20 > 02 > 20 > 31 > 05 > 00 > 11 > 10 > 12 > 18 > 23 > 16 > 10 > 27 > 36 > 36 > 25 > 26 > 25 > 28 > 03 > 26 > 20 > 36 > 18,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
457,RandomGeneratorWrapper_top50,1,18,0.005793206,0,0.926696341,0.37254902,0.559575747,0,-0.005428426,1111,23 > 06 > 13 > 10 > 19 > 10 > 02 > 02 > 32 > 03 > 19 > 27 > 31 > 37 > 13 > 03 > 05 > 04 > 25 > 28 > 12 > 07 > 14 > 37 > 31 > 03 > 22 > 14 > 31 > 04 > 30 > 05 > 17 > 21 > 34 > 17 > 05 > 21 > 07 > 24 > 23 > 36 > 10 > 17 > 06 > 24 > 36 > 22 > 22 > 02 > 35 > 29,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
458,RandomGeneratorWrapper_top50,1,17,0.000657507,0,0.926972111,0.362745098,0.56451974,0,-0.000292727,1111,13 > 23 > 25 > 05 > 19 > 20 > 02 > 34 > 29 > 24 > 20 > 26 > 23 > 00 > 24 > 00 > 00 > 02 > 31 > 14 > 30 > 28 > 05 > 08 > 36 > 33 > 19 > 19 > 26 > 27 > 05 > 03 > 12 > 22 > 26 > 16 > 26 > 17 > 37 > 24 > 36 > 27 > 33 > 33 > 03 > 07 > 16 > 03 > 23 > 16 > 20 > 07,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
459,RandomGeneratorWrapper_top50,1,16,0.004644881,0,0.929671672,0.362745098,0.571206674,0,-0.0042801,1111,01 > 15 > 21 > 01 > 11 > 23 > 16 > 11 > 02 > 28 > 05 > 04 > 21 > 37 > 26 > 18 > 00 > 19 > 32 > 18 > 05 > 37 > 05 > 09 > 22 > 34 > 14 > 26 > 22 > 11 > 34 > 03 > 29 > 14 > 33 > 35 > 29 > 04 > 00 > 01 > 29 > 37 > 07 > 12 > 02 > 13 > 01 > 03 > 27 > 36 > 16 > 16,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
460,RandomGeneratorWrapper_top50,1,15,0.00123904,0,0.929723799,0.382352941,0.548245117,0,-0.000874259,1111,03 > 15 > 26 > 02 > 25 > 04 > 05 > 15 > 03 > 36 > 08 > 04 > 25 > 31 > 01 > 24 > 09 > 10 > 30 > 35 > 26 > 03 > 35 > 29 > 25 > 16 > 33 > 34 > 08 > 26 > 25 > 03 > 05 > 18 > 02 > 18 > 17 > 19 > 36 > 22 > 25 > 24 > 13 > 17 > 23 > 27 > 24 > 07 > 01 > 14 > 20 > 19,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
461,RandomGeneratorWrapper_top50,1,14,0.002417652,0,0.929922782,0.362745098,0.569230556,0,-0.002052872,1111,12 > 02 > 02 > 22 > 16 > 16 > 00 > 25 > 15 > 16 > 14 > 08 > 14 > 37 > 15 > 05 > 16 > 29 > 10 > 15 > 00 > 37 > 21 > 08 > 34 > 13 > 04 > 36 > 22 > 31 > 30 > 04 > 00 > 15 > 34 > 16 > 02 > 15 > 17 > 23 > 05 > 07 > 14 > 03 > 29 > 15 > 06 > 29 > 30 > 17 > 22 > 21,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
462,RandomGeneratorWrapper_top50,1,13,0.001703669,0,0.930766444,0.37254902,0.559556313,0,-0.001338888,1111,14 > 06 > 36 > 31 > 06 > 28 > 24 > 37 > 29 > 34 > 35 > 12 > 29 > 02 > 02 > 27 > 07 > 11 > 12 > 05 > 23 > 18 > 27 > 33 > 22 > 31 > 23 > 14 > 07 > 30 > 16 > 15 > 05 > 01 > 07 > 31 > 11 > 27 > 12 > 22 > 22 > 12 > 06 > 00 > 14 > 22 > 04 > 24 > 02 > 35 > 06 > 02,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
463,RandomGeneratorWrapper_top50,1,12,0.001863391,0,0.932964194,0.362745098,0.571717707,0,-0.001498611,1111,10 > 23 > 35 > 19 > 19 > 01 > 21 > 26 > 23 > 34 > 04 > 24 > 02 > 21 > 06 > 11 > 22 > 06 > 30 > 13 > 18 > 12 > 21 > 00 > 15 > 34 > 24 > 17 > 29 > 26 > 15 > 09 > 03 > 32 > 22 > 18 > 10 > 08 > 08 > 37 > 33 > 25 > 00 > 16 > 18 > 15 > 37 > 26 > 18 > 10 > 06,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
464,RandomGeneratorWrapper_top50,1,11,0.000653347,0,0.93367473,0.362745098,0.571218198,0,-0.000288567,1111,13 > 18 > 36 > 19 > 22 > 17 > 00 > 00 > 36 > 05 > 23 > 21 > 17 > 31 > 01 > 09 > 32 > 20 > 13 > 00 > 29 > 16 > 28 > 15 > 36 > 08 > 32 > 09 > 21 > 23 > 13 > 06 > 35 > 18 > 08 > 36 > 17 > 29 > 05 > 23 > 26 > 11 > 05 > 15 > 13 > 01 > 21 > 20 > 05 > 22 > 07 > 18,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
465,RandomGeneratorWrapper_top50,1,10,0.001334449,0,0.934891568,0.37254902,0.563312216,0,-0.000969668,1111,14 > 16 > 33 > 02 > 14 > 05 > 02 > 15 > 10 > 01 > 31 > 07 > 24 > 36 > 31 > 00 > 24 > 08 > 09 > 26 > 18 > 11 > 22 > 08 > 21 > 20 > 30 > 27 > 11 > 30 > 13 > 14 > 30 > 36 > 25 > 30 > 27 > 26 > 07 > 18 > 29 > 22 > 08 > 20 > 18 > 03 > 16 > 34 > 14 > 27 > 11 > 01,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
466,RandomGeneratorWrapper_top50,1,9,0.004555781,0,0.93696495,0.37254902,0.568606931,0,-0.004191,1111,16 > 34 > 30 > 08 > 07 > 18 > 31 > 10 > 19 > 23 > 04 > 12 > 36 > 15 > 01 > 03 > 08 > 08 > 09 > 36 > 28 > 04 > 35 > 18 > 22 > 09 > 16 > 06 > 08 > 13 > 23 > 13 > 34 > 19 > 05 > 15 > 04 > 36 > 18 > 34 > 17 > 32 > 37 > 05 > 37 > 34 > 00 > 24 > 16 > 15 > 06 > 11,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
467,RandomGeneratorWrapper_top50,1,8,0.001364692,0,0.93968712,0.37254902,0.568138012,0,-0.000999912,1111,03 > 33 > 18 > 16 > 01 > 02 > 20 > 19 > 33 > 08 > 20 > 14 > 35 > 16 > 30 > 07 > 09 > 12 > 34 > 25 > 05 > 14 > 07 > 26 > 13 > 35 > 20 > 36 > 25 > 10 > 04 > 15 > 30 > 03 > 19 > 16 > 31 > 02 > 18 > 00 > 26 > 23 > 26 > 22 > 16 > 20 > 29 > 08 > 00 > 03 > 20 > 19,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
468,RandomGeneratorWrapper_top50,1,7,0.008497621,0,0.942674085,0.37254902,0.578257906,0,-0.008132841,1111,12 > 30 > 23 > 01 > 02 > 31 > 19 > 18 > 30 > 05 > 15 > 20 > 06 > 10 > 18 > 12 > 24 > 25 > 24 > 05 > 30 > 17 > 22 > 04 > 06 > 17 > 31 > 15 > 00 > 11 > 11 > 32 > 35 > 07 > 25 > 11 > 35 > 23 > 15 > 28 > 35 > 01 > 05 > 06 > 20 > 06 > 06 > 28 > 29 > 16 > 16,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
469,RandomGeneratorWrapper_top50,1,6,0.001768333,0,0.943408738,0.37254902,0.572263271,0,-0.001403553,1111,26 > 16 > 03 > 15 > 23 > 00 > 04 > 29 > 27 > 24 > 21 > 07 > 08 > 03 > 03 > 13 > 04 > 14 > 35 > 18 > 26 > 04 > 00 > 28 > 14 > 15 > 24 > 28 > 23 > 34 > 14 > 11 > 10 > 18 > 00 > 26 > 26 > 30 > 15 > 28 > 22 > 33 > 07 > 15 > 16 > 26 > 00 > 22 > 31 > 09 > 17 > 29,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
470,RandomGeneratorWrapper_top50,1,5,0.00085747,0,0.945229009,0.37254902,0.573172678,0,-0.000492689,1111,16 > 11 > 09 > 33 > 27 > 19 > 15 > 15 > 12 > 17 > 05 > 32 > 23 > 19 > 19 > 06 > 01 > 18 > 24 > 03 > 30 > 03 > 01 > 17 > 02 > 30 > 03 > 06 > 34 > 08 > 21 > 04 > 09 > 28 > 31 > 10 > 15 > 17 > 23 > 06 > 36 > 07 > 33 > 24 > 21 > 19 > 26 > 05 > 02 > 03 > 06 > 02,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
471,RandomGeneratorWrapper_top50,1,4,0.000649917,0,0.95766985,0.382352941,0.575602045,0,-0.000285136,1111,33 > 06 > 05 > 11 > 24 > 17 > 09 > 28 > 37 > 32 > 00 > 33 > 00 > 28 > 06 > 06 > 10 > 12 > 27 > 22 > 15 > 17 > 10 > 14 > 26 > 12 > 35 > 11 > 26 > 27 > 11 > 12 > 13 > 28 > 08 > 32 > 31 > 18 > 15 > 06 > 25 > 17 > 13 > 14 > 22 > 29 > 25 > 35 > 09 > 09 > 16 > 16,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
472,RandomGeneratorWrapper_top50,1,3,0.007101521,0,0.959177462,0.382352941,0.583561261,0,-0.00673674,1111,29 > 14 > 09 > 00 > 03 > 14 > 07 > 14 > 01 > 18 > 11 > 14 > 37 > 29 > 35 > 02 > 07 > 06 > 34 > 20 > 31 > 14 > 30 > 32 > 04 > 08 > 10 > 28 > 27 > 14 > 29 > 25 > 30 > 11 > 06 > 28 > 13 > 28 > 08 > 14 > 31 > 11 > 28 > 13 > 22 > 14 > 23 > 32 > 11 > 09 > 29 > 29,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
473,RandomGeneratorWrapper_top50,1,2,0.002065046,0,0.960936363,0.382352941,0.580283687,0,-0.001700265,1111,19 > 10 > 35 > 26 > 10 > 21 > 34 > 06 > 36 > 08 > 32 > 12 > 11 > 26 > 10 > 07 > 31 > 18 > 04 > 14 > 19 > 13 > 11 > 31 > 15 > 01 > 27 > 14 > 29 > 35 > 04 > 35 > 27 > 00 > 17 > 12 > 25 > 14 > 03 > 14 > 35 > 24 > 27 > 22 > 03 > 25 > 04 > 09 > 20 > 28 > 01 > 02,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
474,RandomGeneratorWrapper_top50,1,1,0.000812532,0,1.012490536,0.411764706,0.601173582,0,-0.000447752,1111,27 > 01 > 26 > 37 > 09 > 18 > 15 > 17 > 02 > 03 > 03 > 00 > 04 > 32 > 06 > 27 > 08 > 22 > 00 > 29 > 16 > 06 > 10 > 09 > 24 > 22 > 03 > 20 > 17 > 15 > 13 > 16 > 14 > 14 > 20 > 21 > 23 > 31 > 21 > 36 > 22 > 17 > 13 > 26 > 19 > 10 > 33 > 26 > 23 > 20 > 07 > 29,37 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 22 > 17 > 24 > 25 > 22
475,RandomGeneratorWrapper_top50,2,50,0.001902348,0,0.965440576,0.382352941,0.584304172,0,-0.001216537,1111,25 > 21 > 12 > 26 > 07 > 06 > 21 > 13 > 23 > 22 > 02 > 35 > 18 > 35 > 19 > 33 > 04 > 19 > 33 > 23 > 04 > 20 > 36 > 31 > 24 > 22 > 03 > 02 > 06 > 19 > 21 > 20 > 05 > 01 > 08 > 30 > 18 > 22 > 07 > 35 > 12 > 17 > 31 > 18 > 27 > 30 > 06 > 12 > 13 > 06 > 29 > 36,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
476,RandomGeneratorWrapper_top50,2,49,0.001551016,0,0.965458204,0.37254902,0.59377439,0,-0.000865205,1111,12 > 16 > 36 > 32 > 04 > 07 > 11 > 11 > 21 > 03 > 05 > 12 > 16 > 02 > 10 > 19 > 17 > 35 > 00 > 26 > 09 > 28 > 23 > 26 > 29 > 05 > 32 > 23 > 16 > 14 > 36 > 18 > 36 > 22 > 08 > 27 > 12 > 29 > 01 > 25 > 14 > 15 > 04 > 17 > 09 > 06 > 09 > 23 > 00 > 19 > 31 > 36,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
477,RandomGeneratorWrapper_top50,2,48,0.000793451,0,0.965577073,0.37254902,0.593135693,0,-0.00010764,1111,06 > 27 > 26 > 24 > 11 > 24 > 29 > 30 > 35 > 31 > 37 > 18 > 30 > 15 > 06 > 11 > 24 > 09 > 20 > 25 > 29 > 19 > 15 > 19 > 34 > 37 > 34 > 00 > 07 > 25 > 23 > 27 > 10 > 34 > 29 > 01 > 25 > 37 > 06 > 20 > 23 > 35 > 21 > 19 > 01 > 07 > 08 > 24 > 08 > 11 > 22 > 01,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
478,RandomGeneratorWrapper_top50,2,47,0.001808743,0,0.965780062,0.382352941,0.584550053,0,-0.001122932,1111,32 > 02 > 27 > 29 > 05 > 24 > 07 > 18 > 00 > 03 > 04 > 21 > 20 > 24 > 37 > 37 > 17 > 27 > 16 > 31 > 34 > 33 > 20 > 13 > 15 > 06 > 32 > 05 > 33 > 18 > 02 > 30 > 19 > 34 > 19 > 03 > 27 > 27 > 34 > 22 > 01 > 10 > 07 > 35 > 16 > 13 > 11 > 24 > 02 > 19 > 02,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
479,RandomGeneratorWrapper_top50,2,46,0.001563597,0,0.966256227,0.382352941,0.584781072,0,-0.000877786,1111,13 > 36 > 20 > 28 > 29 > 18 > 18 > 17 > 11 > 03 > 24 > 10 > 31 > 13 > 01 > 10 > 05 > 27 > 19 > 06 > 29 > 24 > 19 > 21 > 23 > 33 > 29 > 32 > 27 > 27 > 25 > 16 > 05 > 31 > 30 > 06 > 11 > 33 > 03 > 24 > 13 > 36 > 20 > 30 > 15 > 04 > 20 > 10 > 05 > 35 > 10,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
480,RandomGeneratorWrapper_top50,2,45,0.001405618,0,0.966576542,0.37254902,0.594747329,0,-0.000719807,1111,09 > 00 > 33 > 16 > 14 > 37 > 15 > 26 > 09 > 22 > 04 > 19 > 08 > 06 > 32 > 17 > 13 > 01 > 31 > 21 > 12 > 32 > 21 > 11 > 31 > 00 > 26 > 19 > 19 > 12 > 34 > 33 > 18 > 26 > 11 > 19 > 08 > 24 > 33 > 27 > 21 > 09 > 02 > 25 > 12 > 10 > 29 > 23 > 25 > 07 > 04 > 36,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
481,RandomGeneratorWrapper_top50,2,44,0.001105114,0,0.966843416,0.382352941,0.584909778,0,-0.000419303,1111,23 > 02 > 12 > 07 > 08 > 32 > 16 > 09 > 15 > 32 > 34 > 01 > 07 > 25 > 12 > 12 > 32 > 23 > 21 > 19 > 10 > 03 > 00 > 07 > 10 > 08 > 08 > 00 > 18 > 20 > 07 > 22 > 09 > 25 > 12 > 18 > 18 > 34 > 02 > 02 > 30 > 03 > 25 > 21 > 24 > 15 > 36 > 17 > 26 > 31 > 19 > 09,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
482,RandomGeneratorWrapper_top50,2,43,0.001412189,0,0.967019216,0.382352941,0.585392653,0,-0.000726378,1111,14 > 09 > 20 > 35 > 25 > 01 > 15 > 20 > 35 > 06 > 26 > 28 > 37 > 19 > 05 > 14 > 10 > 24 > 30 > 04 > 21 > 00 > 25 > 10 > 29 > 23 > 00 > 27 > 15 > 03 > 06 > 05 > 23 > 24 > 21 > 11 > 37 > 29 > 30 > 29 > 13 > 12 > 27 > 12 > 08 > 36 > 18 > 30 > 22 > 28 > 20 > 35,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
483,RandomGeneratorWrapper_top50,2,42,0.00106279,0,0.967683684,0.382352941,0.585707722,0,-0.000376979,1111,35 > 09 > 22 > 21 > 09 > 14 > 19 > 04 > 09 > 07 > 09 > 04 > 23 > 10 > 25 > 14 > 27 > 29 > 30 > 17 > 30 > 08 > 04 > 21 > 29 > 18 > 09 > 26 > 18 > 00 > 34 > 14 > 08 > 07 > 27 > 30 > 10 > 26 > 34 > 31 > 25 > 05 > 11 > 31 > 31 > 28 > 02 > 35 > 33 > 28 > 12 > 36,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
484,RandomGeneratorWrapper_top50,2,41,0.010711712,0,0.967975833,0.37254902,0.605452715,0,-0.010025901,1111,04 > 16 > 10 > 16 > 14 > 00 > 07 > 08 > 37 > 18 > 02 > 15 > 28 > 10 > 31 > 04 > 11 > 15 > 13 > 01 > 24 > 27 > 14 > 13 > 22 > 32 > 17 > 02 > 19 > 18 > 26 > 29 > 25 > 27 > 03 > 20 > 09 > 35 > 00 > 23 > 01 > 06 > 26 > 24 > 07 > 04 > 27 > 32 > 10 > 18 > 34 > 21,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
485,RandomGeneratorWrapper_top50,2,40,0.000659308,0,0.96807817,0.37254902,0.595502647,0,2.65E-05,1111,20 > 08 > 30 > 03 > 26 > 13 > 23 > 26 > 18 > 29 > 10 > 28 > 11 > 31 > 08 > 07 > 07 > 16 > 31 > 23 > 18 > 12 > 16 > 35 > 08 > 25 > 00 > 03 > 16 > 12 > 13 > 36 > 30 > 03 > 28 > 24 > 11 > 10 > 03 > 14 > 02 > 09 > 19 > 00 > 34 > 36 > 03 > 20 > 18 > 21 > 08 > 08,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
